,nsites,nelements,chemsys,material_id,band_gap,symmetry.crystal_system
16726,80,4,B-Li-O-Si,mp-556531,5.8434,monoclinic
16727,12,3,Li-N-Si,mp-5853,5.0143,orthorhombic
16728,32,3,B-Li-Si,mp-973391,1.7307000000000001,orthorhombic
16729,7,4,B-Li-O-Si,mp-8874,6.4308,tetragonal
16730,16,4,Li-N-O-Si,mp-6015,5.254399999999999,orthorhombic
16731,4,3,Li-Ni-Si,mp-10181,0.0,cubic
16732,6,4,Cu-Li-P-Sm,mp-973019,0.0,trigonal
16733,36,4,Li-O-P-Sm,mp-1199215,6.0068,monoclinic
16734,20,4,Ir-Li-O-Sm,mp-11904,0.0,monoclinic
16735,20,4,Li-O-Os-Sm,mp-12448,0.396099999999999,monoclinic
16736,9,3,Ge-Li-Sm,mp-15822,0.0,hexagonal
16737,16,3,Ge-Li-Sm,mp-1188183,0.0,orthorhombic
16738,16,3,Li-O-Sm,mp-7800,3.733499999999999,monoclinic
16739,24,3,Li-Sm-Sn,mp-1190768,0.0,hexagonal
16740,12,2,Li-Sn,mp-13444,0.0,tetragonal
16741,6,2,Li-Sn,mp-569073,0.0,monoclinic
16742,44,4,H-Li-N-Sn,mp-1197059,2.8810000000000002,monoclinic
16743,36,4,Li-O-P-Sn,mp-554917,3.4851,triclinic
16744,36,4,Li-O-P-Sn,mp-562473,3.214899999999999,trigonal
16745,16,3,Au-Li-Sn,mp-31301,0.0,hexagonal
16746,12,3,Ir-Li-Sn,mp-21894,0.0,tetragonal
16747,12,3,Li-Rh-Sn,mp-16648,0.0,tetragonal
16748,12,3,Li-Ru-Sn,mp-21297,0.0,tetragonal
16749,36,3,Li-Rh-Sn,mp-638141,0.0,orthorhombic
16750,6,3,Au-Li-Sn,mp-11977,0.0,hexagonal
16751,4,3,Li-Pd-Sn,mp-7243,0.0,cubic
16752,96,3,Li-O-Ta,mp-559908,2.4979,orthorhombic
16753,24,3,Li-O-Ta,mp-7638,3.4495,monoclinic
16754,8,3,F-Li-Ta,mp-1080679,5.9035,trigonal
16755,32,4,Ge-Li-O-Ta,mp-560104,3.7826,monoclinic
16756,16,4,Ge-Li-O-Ta,mp-6478,3.7505,monoclinic
16757,10,3,Li-O-Ta,mp-3666,3.7003,trigonal
16758,32,4,Li-O-Si-Ta,mp-560297,3.7928,monoclinic
16759,6,4,Cu-Li-P-Tb,mp-8220,0.0,trigonal
16760,36,4,Li-O-P-Tb,mp-18194,6.0116,monoclinic
16761,9,3,Ge-Li-Tb,mp-1078961,0.0,hexagonal
16762,16,3,Li-O-Tb,mp-7137,4.5467,orthorhombic
16763,4,3,Li-Se-Tb,mp-15793,1.5013,trigonal
16764,30,4,H-Li-O-Tc,mp-1192681,3.443399999999999,hexagonal
16765,36,4,H-Li-N-Te,mp-773582,1.3014000000000001,triclinic
16766,48,2,Li-Te,mp-27466,0.2237,cubic
16767,56,3,F-Li-Th,mp-1196169,6.5143,tetragonal
16768,36,4,Li-O-P-Ti,mp-18640,2.4425,trigonal
16769,14,3,Li-O-Ti,mp-5670,0.0,cubic
16770,32,4,As-Li-O-Ti,mp-6113,3.222699999999999,orthorhombic
16771,8,3,Li-O-Ti,mp-38280,0.0,tetragonal
16772,32,4,Li-O-P-Ti,mp-559441,3.07,triclinic
16773,32,4,Li-O-P-Ti,mp-6668,3.1096,orthorhombic
16774,4,3,Li-S-Ti,mp-1001784,0.0,trigonal
16775,4,3,Li-S-Ti,mp-9615,0.0,trigonal
16776,4,3,Li-Te-Ti,mp-10189,0.0,trigonal
16777,2,2,Li-Tl,mp-934,0.0,cubic
16778,28,4,Li-Mo-O-Tl,mp-556157,3.8133,hexagonal
16779,14,5,H-Li-O-P-Tl,mp-772968,3.992199999999999,monoclinic
16780,4,3,Li-Pd-Tl,mp-12716,0.0,tetragonal
16781,28,4,Li-O-Si-Tm,mp-15066,4.8668,orthorhombic
16782,24,3,Li-Sn-Tm,mp-18189,0.0,hexagonal
16783,112,4,Li-O-P-U,mp-555232,1.838899999999999,monoclinic
16784,42,5,As-H-Li-O-U,mp-1180608,2.5412,tetragonal
16785,36,4,As-Li-O-U,mp-558717,2.2415,triclinic
16786,18,4,As-Li-O-U,mp-558943,2.2759,triclinic
16787,32,4,B-Li-O-U,mp-556156,2.0538,monoclinic
16788,56,3,F-Li-U,mp-27403,0.14779999999999902,tetragonal
16789,8,3,Li-N-U,mp-31066,0.0,tetragonal
16790,36,4,Li-Nb-O-U,mp-17807,1.8096,monoclinic
16791,10,3,Li-O-U,mp-8007,0.44310000000000005,trigonal
16792,42,5,H-Li-O-P-U,mp-560246,2.4741,tetragonal
16793,36,4,Li-O-P-U,mp-561098,2.0684,triclinic
16794,40,4,Ge-Li-O-V,mp-559680,2.114599999999999,monoclinic
16795,48,4,I-Li-O-V,mp-554998,2.659399999999999,monoclinic
16796,20,4,Li-O-Si-V,mp-19043,0.0,monoclinic
16797,40,4,Li-O-Si-V,mp-559840,1.8873000000000002,monoclinic
16798,72,4,Li-O-P-V,mp-26123,0.0,monoclinic
16799,18,3,F-Li-V,mp-559701,0.0,tetragonal
16800,36,4,Li-O-Te-V,mp-559938,1.924799999999999,triclinic
16801,24,3,Li-O-V,mp-27503,1.7930000000000001,monoclinic
16802,32,4,As-Li-O-V,mp-17387,1.6489,orthorhombic
16803,16,3,Li-O-V,mp-19340,0.0,trigonal
16804,20,3,Li-O-V,mp-19373,3.0342,monoclinic
16805,32,5,F-Li-O-P-V,mp-25423,1.6248,triclinic
16806,32,4,Li-O-P-V,mp-26091,1.5518,triclinic
16807,32,4,Li-O-P-V,mp-26963,1.5636,orthorhombic
16808,32,4,Li-O-Te-V,mp-1181006,2.7905,orthorhombic
16809,52,4,C-Cl-Li-W,mp-571612,0.0,hexagonal
16810,22,4,B-H-Li-Y,mp-1190102,5.742,tetragonal
16811,6,4,Cu-Li-P-Y,mp-1018791,0.0,trigonal
16812,36,4,Li-O-P-Y,mp-556861,6.026999999999999,monoclinic
16813,24,4,Li-O-W-Y,mp-1191085,3.7774,monoclinic
16814,32,5,F-Li-O-Si-Y,mp-1202176,5.228199999999999,monoclinic
16815,96,4,B-Li-O-Y,mp-555489,4.6908,monoclinic
16816,12,3,F-Li-Y,mp-3700,7.8341,tetragonal
16817,12,3,F-Li-Y,mp-556472,7.8149999999999995,monoclinic
16818,6,3,Ga-Li-Y,mp-11743,0.0,hexagonal
16819,16,3,Li-O-Y,mp-7020,4.3896999999999995,monoclinic
16820,4,3,Li-S-Y,mp-15788,1.920399999999999,trigonal
16821,4,3,Li-Se-Y,mp-15794,1.523899999999999,trigonal
16822,28,4,Li-O-Si-Y,mp-558941,5.274999999999999,monoclinic
16823,6,4,Cu-Li-P-Yb,mp-1024988,0.0,trigonal
16824,36,4,Li-O-P-Yb,mp-561390,0.0035999999999990003,monoclinic
16825,9,3,Ge-Li-Yb,mp-8482,0.0,hexagonal
16826,16,3,Ge-Li-Yb,mp-11944,0.0,orthorhombic
16827,8,3,Li-O-Yb,mp-8390,0.0,tetragonal
16828,9,3,Li-Pb-Yb,mp-21242,0.0,hexagonal
16829,4,3,Li-S-Yb,mp-1067160,0.0,trigonal
16830,4,2,Li-Zn,mp-1934,0.0,cubic
16831,28,2,Li-Zn,mp-1193737,0.0,cubic
16832,112,4,B-H-Li-Zn,mp-1198025,5.7198,orthorhombic
16833,112,4,B-H-Li-Zn,mp-1199646,5.2319,orthorhombic
16834,3,3,As-Li-Zn,mp-9124,0.5518000000000001,cubic
16835,42,4,As-Li-O-Zn,mp-18048,3.1119,trigonal
16836,3,3,Li-N-Zn,mp-7575,0.5187,cubic
16837,3,3,Li-P-Zn,mp-10182,1.3386,cubic
16838,42,4,Li-O-P-Zn,mp-17056,4.2851,trigonal
16839,112,4,Li-O-P-Zn,mp-555743,4.2989,monoclinic
16840,28,4,Li-O-P-Zn,mp-559934,4.3045,orthorhombic
16841,112,4,Li-O-P-Zn,mp-652479,4.2594,monoclinic
16842,7,4,Li-P-S-Zn,mp-11175,2.731199999999999,tetragonal
16843,32,5,F-Li-O-S-Zn,mp-1203440,4.2073,orthorhombic
16844,6,3,Li-Sb-Zn,mp-9919,0.4057,hexagonal
16845,36,4,As-Li-O-Zr,mp-1195770,3.6422,trigonal
16846,72,4,Li-O-P-Zr,mp-10499,4.253299999999999,monoclinic
16847,36,4,Li-O-P-Zr,mp-541661,4.1404,trigonal
16848,180,5,F-H-Li-N-Zr,mp-601344,6.0222,monoclinic
16849,4,3,Li-Se-Zr,mp-1001615,0.0,trigonal
16850,2,1,Lu,mp-145,0.0,hexagonal
16851,3,1,Lu,mp-973571,0.0,trigonal
16852,13,3,Al-Cr-Lu,mp-1104319,0.0,tetragonal
16853,13,3,Al-Cu-Lu,mp-1103511,0.0,tetragonal
16854,13,3,Al-Fe-Lu,mp-11037,0.0,tetragonal
16855,26,3,Al-Lu-Os,mp-1192563,0.0,orthorhombic
16856,14,3,Al-C-Lu,mp-973586,0.152899999999999,hexagonal
16857,5,3,Al-Ge-Lu,mp-7158,0.0,trigonal
16858,160,3,B-Lu-O,mp-680724,5.9262999999999995,orthorhombic
16859,36,3,B-Lu-Ru,mp-568184,0.0,tetragonal
16860,32,3,Cl-Lu-O,mp-29789,5.7567,trigonal
16861,18,3,B-Co-Lu,mp-1189538,0.0,tetragonal
16862,5,3,Co-Ge-Lu,mp-571552,0.0,tetragonal
16863,13,3,Co-Ge-Lu,mp-1104467,0.0,hexagonal
16864,5,3,Cu-Lu-Si,mp-5346,0.0,tetragonal
16865,5,3,B-Fe-Lu,mp-12061,0.0,tetragonal
16866,13,3,Fe-Ge-Lu,mp-18450,0.0,hexagonal
16867,5,3,Fe-Lu-Si,mp-571098,0.0,tetragonal
16868,13,3,Fe-Lu-Sn,mp-1104975,0.0,hexagonal
16869,13,3,Fe-Ga-Lu,mp-1104317,0.0,orthorhombic
16870,52,3,I-Lu-O,mp-572998,3.5837,monoclinic
16871,13,3,Al-Lu-Mn,mp-1103523,0.0,tetragonal
16872,5,3,Ge-Lu-Mn,mp-13405,0.0,tetragonal
16873,13,3,Ge-Lu-Mn,mp-3400,0.0,hexagonal
16874,13,3,Lu-Mn-Sn,mp-1103835,0.0,hexagonal
16875,25,3,Cl-Lu-Nb,mp-29339,0.09199999999999901,trigonal
16876,14,3,As-Lu-Ni,mp-1104964,0.0,tetragonal
16877,14,3,Lu-Ni-P,mp-1104272,0.0,tetragonal
16878,5,3,Ge-Lu-Ni,mp-13399,0.0,tetragonal
16879,104,3,Lu-O-P,mp-1198201,5.7855,cubic
16880,78,3,Lu-O-P,mp-557040,5.7646,monoclinic
16881,26,3,Lu-O-P,mp-557100,5.6628,monoclinic
16882,5,3,Lu-Ni-Si,mp-12100,0.0,tetragonal
16883,5,3,Lu-Os-Si,mp-12101,0.0,tetragonal
16884,5,3,Lu-Pd-Si,mp-3507,0.0,tetragonal
16885,5,3,Lu-Rh-Si,mp-3108,0.0,tetragonal
16886,5,3,Lu-Ru-Si,mp-10453,0.0,tetragonal
16887,7,3,Ga-Lu-Ti,mp-1025335,0.0,tetragonal
16888,78,3,In-Lu-Ni,mp-1198338,0.0,tetragonal
16889,41,3,C-Lu-Mn,mp-1203385,0.0,cubic
16890,77,3,C-Lu-Ni,mp-1203980,0.025900000000000003,cubic
16891,112,2,Cd-Lu,mp-1199571,0.0,cubic
16892,42,2,Ge-Lu,mp-1196590,0.0,tetragonal
16893,45,2,Lu-Te,mp-569141,0.0,monoclinic
16894,80,3,Co-In-Lu,mp-567143,0.0,tetragonal
16895,28,3,Co-Ga-Lu,mp-1194094,0.0,orthorhombic
16896,104,3,B-Lu-Ni,mp-1201139,0.0,orthorhombic
16897,29,3,B-Lu-Ni,mp-1193129,0.0,cubic
16898,11,3,B-Lu-Ni,mp-8771,0.0,orthorhombic
16899,84,3,Lu-O-Te,mp-1202045,3.071399999999999,triclinic
16900,49,3,I-Lu-Os,mp-1203152,0.016299999999999003,triclinic
16901,12,3,Al-Co-Lu,mp-16490,0.0,hexagonal
16902,5,3,Al-Lu-Ni,mp-1070507,0.0,orthorhombic
16903,5,3,Al-Lu-Si,mp-10531,0.0,orthorhombic
16904,12,2,Au-Lu,mp-1101816,0.0,orthorhombic
16905,36,3,B-Lu-Os,mp-1199915,0.0,orthorhombic
16906,36,3,B-Lu-Ru,mp-1201540,0.0,orthorhombic
16907,5,3,C-Cl-Lu,mp-573376,1.034399999999999,trigonal
16908,14,3,Cd-Lu-S,mp-8269,1.2348,cubic
16909,14,3,Cd-Lu-Se,mp-1103982,0.7033,cubic
16910,21,3,Co-Lu-P,mp-1191153,0.0,hexagonal
16911,38,2,Co-Lu,mp-1204082,0.0,hexagonal
16912,20,3,Co-Lu-Si,mp-1106010,0.0,orthorhombic
16913,20,3,Co-Lu-Si,mp-15826,0.0,monoclinic
16914,18,2,Co-Lu,mp-1189949,0.0,trigonal
16915,36,3,B-Co-Lu,mp-505543,0.0,orthorhombic
16916,10,3,Co-Ge-Lu,mp-1091386,0.0,monoclinic
16917,21,5,Co-Lu-O-S-Te,mp-1190475,3.098,triclinic
16918,7,3,C-Cr-Lu,mp-1025175,0.0,monoclinic
16919,34,4,B-Cu-Lu-O,mp-17268,0.6675,monoclinic
16920,21,5,Cu-Lu-O-S-Te,mp-1190203,0.6058,triclinic
16921,21,3,Fe-Lu-P,mp-1192008,0.0,hexagonal
16922,68,3,B-Fe-Lu,mp-4214,0.0,tetragonal
16923,68,3,C-Fe-Lu,mp-567900,0.0,tetragonal
16924,22,3,C-Fe-Lu,mp-974000,0.0,trigonal
16925,40,3,Fe-Lu-Si,mp-541557,0.0,tetragonal
16926,36,3,B-Fe-Lu,mp-505545,0.0,orthorhombic
16927,14,3,C-Fe-Lu,mp-1104515,0.0,orthorhombic
16928,24,3,Co-Ga-Lu,mp-31190,0.0,hexagonal
16929,38,3,Ga-Lu-Ni,mp-1200461,0.0,hexagonal
16930,11,3,Co-Ga-Lu,mp-1103541,0.0,tetragonal
16931,11,3,Fe-Ga-Lu,mp-1102237,0.0,tetragonal
16932,44,3,Ge-Lu-O,mp-8346,3.7065,tetragonal
16933,6,2,In-Lu,mp-1250,0.0,hexagonal
16934,10,3,Au-In-Lu,mp-1095152,0.0,tetragonal
16935,20,3,Au-In-Lu,mp-1105797,0.0,tetragonal
16936,10,3,Cu-In-Lu,mp-1080814,0.0,tetragonal
16937,5,3,In-Lu-Ni,mp-1068243,0.0,orthorhombic
16938,10,3,In-Lu-Ni,mp-1079510,0.0,tetragonal
16939,10,3,In-Lu-Pd,mp-12691,0.0,tetragonal
16940,10,3,Ge-Lu-Mg,mp-865129,0.0,tetragonal
16941,14,3,Lu-Mg-S,mp-14304,1.9819,cubic
16942,14,3,Lu-Mg-Se,mp-10191,1.476999999999999,cubic
16943,21,3,Lu-Mn-P,mp-865350,0.0,hexagonal
16944,22,3,Lu-Mn-O,mp-19153,1.112099999999999,cubic
16945,14,3,Lu-Mn-S,mp-14305,0.0,cubic
16946,14,3,Lu-Mn-Se,mp-1103893,0.7626000000000001,cubic
16947,7,3,C-Lu-Mo,mp-973756,0.0,monoclinic
16948,21,3,As-Lu-Ni,mp-973921,0.0,hexagonal
16949,21,3,Lu-Ni-P,mp-974057,0.0,hexagonal
16950,38,2,Lu-Ni,mp-1202260,0.0,hexagonal
16951,9,3,Lu-Ni-Sn,mp-31136,0.0,orthorhombic
16952,40,2,Lu-O,mp-1427,4.021100000000001,cubic
16953,28,3,Lu-Pb-S,mp-1192803,2.302,orthorhombic
16954,10,3,Lu-Pb-Pd,mp-31091,0.0,tetragonal
16955,12,2,Lu-Pt,mp-1102319,0.0,orthorhombic
16956,36,3,B-Lu-Re,mp-1201869,0.0,orthorhombic
16957,20,3,C-Lu-Re,mp-1188244,0.0,orthorhombic
16958,10,2,Lu-S,mp-2826,2.5664,trigonal
16959,5,3,Lu-O-S,mp-12673,3.0925,trigonal
16960,20,2,Lu-Se,mp-1189125,1.3355000000000001,orthorhombic
16961,44,3,Lu-O-Si,mp-1202190,5.1931,tetragonal
16962,44,3,Lu-O-Si,mp-18385,5.199199999999999,tetragonal
16963,11,3,Lu-O-Si,mp-7193,4.8449,monoclinic
16964,36,3,Lu-Mo-Si,mp-1194888,0.0,orthorhombic
16965,20,3,Ir-Lu-Si,mp-568336,0.0,orthorhombic
16966,20,3,Lu-Ni-Si,mp-1105977,0.0,orthorhombic
16967,40,3,Lu-Ru-Si,mp-669402,0.0,tetragonal
16968,32,3,Lu-O-Si,mp-16969,4.6846,monoclinic
16969,22,3,Lu-O-Sn,mp-15170,2.618299999999999,cubic
16970,20,2,Lu-Te,mp-1189748,0.5877999999999991,orthorhombic
16971,34,3,Lu-O-Te,mp-542676,3.221199999999999,monoclinic
16972,40,3,Lu-O-Te,mp-557829,3.0656,triclinic
16973,22,3,Lu-O-V,mp-20406,1.1751,cubic
16974,36,3,Lu-O-W,mp-555747,3.1387,monoclinic
16975,38,2,Lu-Zn,mp-1203035,0.0,hexagonal
16976,19,2,Lu-Zn,mp-30715,0.0,trigonal
16977,28,3,Lu-S-Zn,mp-18332,2.3855999999999993,orthorhombic
16978,11,3,Cu-Ge-Lu,mp-1102425,0.0,orthorhombic
16979,11,3,Cu-Lu-Si,mp-1102095,0.0,orthorhombic
16980,22,3,Lu-Ni-Si,mp-1191707,0.0,cubic
16981,20,2,Al-Lu,mp-16508,0.0,tetragonal
16982,80,3,Al-Lu-O,mp-14132,5.1263,cubic
16983,24,3,Al-Lu-Ni,mp-1192322,0.0,hexagonal
16984,80,3,B-Lu-O,mp-554282,5.426500000000001,orthorhombic
16985,14,3,B-C-Lu,mp-10566,0.0,orthorhombic
16986,70,2,C-Lu,mp-1203767,0.0,tetragonal
16987,16,2,Co-Lu,mp-1189116,0.0,orthorhombic
16988,18,3,B-Co-Lu,mp-1188111,0.0,hexagonal
16989,92,4,B-Co-Lu-Si,mp-16093,0.0,tetragonal
16990,40,3,Co-Ge-Lu,mp-1203436,0.0,cubic
16991,40,2,Ga-Lu,mp-1199315,0.026499999999999004,tetragonal
16992,32,2,Ga-Lu,mp-1202542,0.0,orthorhombic
16993,9,3,Ga-Lu-Ni,mp-973878,0.0,hexagonal
16994,80,3,Ga-Lu-O,mp-14134,3.5330999999999992,cubic
16995,14,3,Cu-Ga-Lu,mp-1104253,0.0,orthorhombic
16996,14,3,Ga-Ir-Lu,mp-1104032,0.0,orthorhombic
16997,14,3,Ga-Lu-Pd,mp-1104225,0.0,orthorhombic
16998,40,3,Ge-Ir-Lu,mp-1197864,0.0,cubic
16999,40,3,Ge-Lu-Os,mp-1203141,0.0,cubic
17000,16,3,Ge-Ir-Lu,mp-30235,0.0,orthorhombic
17001,16,3,Ge-Lu-Ru,mp-1188368,0.0,orthorhombic
17002,14,2,Ge-Lu,mp-1104514,0.0,orthorhombic
17003,5,3,In-Lu-N,mp-11733,0.0,cubic
17004,16,2,Ir-Lu,mp-1189562,0.0,orthorhombic
17005,16,3,Ge-Lu-Ni,mp-29779,0.0,orthorhombic
17006,24,3,B-Lu-Ni,mp-865190,0.0,hexagonal
17007,40,3,F-Lu-O,mp-17673,5.602399999999999,orthorhombic
17008,16,2,Lu-Os,mp-1189947,0.0,orthorhombic
17009,14,2,Lu-Pd,mp-1103963,0.0,trigonal
17010,16,2,Lu-Pt,mp-1189834,0.0,orthorhombic
17011,14,2,Lu-Pt,mp-1104877,0.0,trigonal
17012,16,2,Lu-Ru,mp-1189148,0.0,orthorhombic
17013,20,3,Au-Lu-Sb,mp-1189199,0.5770999999999991,cubic
17014,5,3,C-Lu-Sn,mp-10609,0.0,cubic
17015,18,4,Cu-Lu-Se-Tl,mp-1105890,0.9747999999999991,monoclinic
17016,16,2,Lu-Tl,mp-1189963,0.0,orthorhombic
17017,5,3,C-Lu-Tl,mp-10607,0.0,cubic
17018,11,3,B-C-Lu,mp-567908,0.0,triclinic
17019,22,2,C-Lu,mp-15178,0.0,monoclinic
17020,17,3,Ga-Lu-Ni,mp-1106196,0.0,cubic
17021,17,3,Ga-Lu-Pd,mp-1190231,0.0,cubic
17022,35,3,Ga-Lu-Ni,mp-1197016,0.0,monoclinic
17023,17,3,Ge-Lu-Os,mp-1188811,0.0,cubic
17024,17,3,Ge-Lu-Rh,mp-18222,0.0,cubic
17025,17,3,Ge-Lu-Ru,mp-505680,0.0,cubic
17026,21,3,C-Lu-Ni,mp-865141,0.0,orthorhombic
17027,30,3,Ge-Lu-Zn,mp-16190,0.0,orthorhombic
17028,38,3,Co-Ge-Lu,mp-1200552,0.0,tetragonal
17029,46,3,Co-Lu-Si,mp-17460,0.0,monoclinic
17030,38,3,Ge-Ir-Lu,mp-1196530,0.0,tetragonal
17031,38,3,Ge-Lu-Rh,mp-1197583,0.0,tetragonal
17032,22,3,In-Lu-Ni,mp-646321,0.0,orthorhombic
17033,22,3,In-Lu-Pd,mp-1192497,0.0,orthorhombic
17034,38,3,Ir-Lu-Si,mp-542170,0.0,tetragonal
17035,16,2,Ge-Lu,mp-1105989,0.0,hexagonal
17036,18,3,C-Ge-Lu,mp-1105603,0.0,hexagonal
17037,36,2,Ge-Lu,mp-1199467,0.0,orthorhombic
17038,16,2,In-Lu,mp-1188644,0.0,hexagonal
17039,14,2,Ir-Lu,mp-567963,0.0,monoclinic
17040,16,2,Ir-Lu,mp-1105600,0.0,hexagonal
17041,29,2,Lu-Mg,mp-1192842,0.0,cubic
17042,30,3,B-Lu-Ni,mp-8531,0.0,hexagonal
17043,18,3,Lu-Ni-Pb,mp-568942,0.0,hexagonal
17044,16,2,Lu-Pb,mp-1105871,0.0,hexagonal
17045,36,2,Lu-Pt,mp-1202267,0.0,orthorhombic
17046,14,3,C-Lu-Re,mp-1104880,0.0,orthorhombic
17047,16,2,Lu-Rh,mp-865778,0.0,hexagonal
17048,32,2,Lu-Sb,mp-543051,0.0,orthorhombic
17049,16,3,Lu-Pd-Sb,mp-15846,0.0,tetragonal
17050,16,2,Lu-Si,mp-11908,0.0,hexagonal
17051,16,2,Lu-Sn,mp-1106258,0.0,hexagonal
17052,16,2,Lu-Tl,mp-1106322,0.0,hexagonal
17053,36,4,As-Lu-Ni-Zr,mp-1196994,0.0,hexagonal
17054,36,3,Ag-Lu-Te,mp-569414,0.0,orthorhombic
17055,106,3,Al-Lu-Mo,mp-1202005,0.0,hexagonal
17056,106,3,Al-Lu-W,mp-1197169,0.0,hexagonal
17057,55,3,Co-Lu-P,mp-1196018,0.0,hexagonal
17058,29,2,Cu-Lu,mp-1193217,0.0,cubic
17059,36,3,Cu-Lu-Te,mp-642315,0.0,orthorhombic
17060,29,2,Fe-Lu,mp-1193644,0.0,cubic
17061,9,3,Fe-Lu-Sb,mp-11203,0.0,hexagonal
17062,18,3,Ga-Lu-Ni,mp-1105906,0.0,orthorhombic
17063,54,3,Ge-Lu-O,mp-28216,3.8214,monoclinic
17064,103,4,H-Lu-N-O,mp-1201491,2.9824,triclinic
17065,29,2,Lu-Mn,mp-1193176,0.0,cubic
17066,18,3,Lu-Ni-Sn,mp-30771,0.0,orthorhombic
17067,9,3,Lu-Mo-Sb,mp-11755,0.0,hexagonal
17068,19,3,Lu-O-U,mp-20402,1.9232,trigonal
17069,29,2,Lu-Zn,mp-1192910,0.0,cubic
17070,11,3,Lu-Ni-Te,mp-11752,0.0,orthorhombic
17071,40,2,Lu-Sb,mp-569251,0.0,tetragonal
17072,16,2,Lu-Te,mp-542388,0.0,orthorhombic
17073,24,3,Co-In-Lu,mp-1190756,0.0,hexagonal
17074,9,2,Lu-Te,mp-11584,0.0,hexagonal
17075,3,2,Ag-Lu,mp-1018131,0.0,tetragonal
17076,5,2,Ag-Lu,mp-568953,0.0,tetragonal
17077,4,3,Ag-Lu-O,mp-1018025,2.153,trigonal
17078,9,3,Ag-Lu-Pb,mp-16747,0.0,hexagonal
17079,16,3,Ag-Lu-Se,mp-1189356,1.3047,orthorhombic
17080,6,3,Ag-Lu-Sn,mp-12505,0.0,hexagonal
17081,9,3,Ag-Lu-Sn,mp-3608,0.0,hexagonal
17082,16,2,Al-Lu,mp-16507,0.0,orthorhombic
17083,6,2,Al-Lu,mp-1234,0.0,cubic
17084,8,3,Al-Lu-Ni,mp-1025389,0.0,orthorhombic
17085,4,2,Al-Lu,mp-2805,0.0,cubic
17086,18,3,Al-Lu-Ni,mp-1189515,0.0,hexagonal
17087,12,3,Al-Lu-Ni,mp-16509,0.0,orthorhombic
17088,22,3,Al-Au-Lu,mp-16620,0.0,trigonal
17089,9,3,Al-Au-Lu,mp-1087480,0.0,hexagonal
17090,24,3,Al-B-Lu,mp-8631,0.0,orthorhombic
17091,12,3,Al-B-Lu,mp-973540,0.0,orthorhombic
17092,6,3,Al-Ge-Lu,mp-1025105,0.0,orthorhombic
17093,9,3,Al-Lu-Ni,mp-1079819,0.0,hexagonal
17094,9,3,Al-Lu-Pd,mp-973629,0.0,hexagonal
17095,12,3,Al-Lu-Pt,mp-1102691,0.0,orthorhombic
17096,6,3,Al-Lu-Si,mp-567229,0.0,orthorhombic
17097,2,2,As-Lu,mp-2017,0.0,cubic
17098,12,3,As-Lu-O,mp-7644,3.557299999999999,tetragonal
17099,12,3,As-Lu-Se,mp-1095656,0.0,orthorhombic
17100,12,3,As-Lu-Se,mp-2757990,0.1434,orthorhombic
17101,2,2,Au-Lu,mp-11249,0.0,cubic
17102,3,2,Au-Lu,mp-1018152,0.0,tetragonal
17103,144,3,Au-F-Lu,mp-14802,1.9441000000000002,orthorhombic
17104,8,2,Au-Lu,mp-1025526,0.0,orthorhombic
17105,5,2,Au-Lu,mp-1068773,0.0,tetragonal
17106,13,2,B-Lu,mp-1104289,0.0,cubic
17107,3,2,B-Lu,mp-11219,0.0,hexagonal
17108,16,3,B-C-Lu,mp-1105800,0.0,orthorhombic
17109,32,3,B-C-Lu,mp-15706,0.0,tetragonal
17110,6,3,B-Ir-Lu,mp-1024990,0.0,hexagonal
17111,16,3,B-Lu-Os,mp-1189270,0.0,orthorhombic
17112,16,3,B-Lu-Ru,mp-29239,0.0,orthorhombic
17113,6,3,B-Lu-Ru,mp-5578,0.0,hexagonal
17114,20,2,B-Lu,mp-571495,0.0,tetragonal
17115,24,3,B-Lu-Os,mp-973529,0.0,orthorhombic
17116,24,3,B-Lu-Ru,mp-1191771,0.0,orthorhombic
17117,10,3,B-Lu-O,mp-7560,5.3023,trigonal
17118,12,3,B-Lu-Pt,mp-1095320,0.0,hexagonal
17119,5,3,B-Lu-Rh,mp-3717,0.0,cubic
17120,28,2,Be-Lu,mp-976039,0.0,cubic
17121,2,2,Bi-Lu,mp-568059,0.0,cubic
17122,8,4,Bi-Br-Lu-O,mp-545847,1.3984,tetragonal
17123,8,4,Bi-Cl-Lu-O,mp-550805,1.461799999999999,tetragonal
17124,8,4,Bi-I-Lu-O,mp-550635,1.4425000000000001,tetragonal
17125,6,3,Br-Lu-O,mp-973981,4.3956,tetragonal
17126,2,2,Cd-Lu,mp-2217,0.0,cubic
17127,8,2,Cd-Lu,mp-11306,0.0,orthorhombic
17128,6,3,Cd-Lu-Ni,mp-1077095,0.0,cubic
17129,6,2,Co-Lu,mp-2206,0.0,cubic
17130,6,3,B-Co-Lu,mp-15709,0.0,hexagonal
17131,36,3,Co-Lu-P,mp-1200073,0.0,orthorhombic
17132,36,3,Co-Lu-P,mp-1196904,0.0,orthorhombic
17133,6,3,C-Co-Lu,mp-22714,0.0,tetragonal
17134,4,3,C-Co-Lu,mp-1001614,0.0,orthorhombic
17135,12,3,Co-Ge-Lu,mp-1103331,0.0,orthorhombic
17136,12,3,Co-Lu-Si,mp-1102787,0.0,orthorhombic
17137,12,3,Co-Lu-Sn,mp-1102047,0.0,orthorhombic
